"id","author","description","guid","to","likecount","link","pubdate","replycount","title","authorChannelUrl"
"57","@teguhprasetyo1980","Andai ada yg 150 ribu perbulan.. ðŸ˜‚","UgwgveZV5DeyDzT4Vdt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwgveZV5DeyDzT4Vdt4AaABAg","5/28/2024 11:48","0","Andai ada yg 150 ribu perbulan.. ðŸ˜‚","http://www.youtube.com/@teguhprasetyo1980"
"58","@avadakedavra4977","Semoga tetangga saya segera membeli. Amiiin...","UgxP1TaC07OPrCBDQ894AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxP1TaC07OPrCBDQ894AaABAg","5/28/2024 11:33","0","Semoga tetangga saya segera membeli. Amiiin...","http://www.youtube.com/@avadakedavra4977"
"59","@Jawabarat77Variasi","Perbulan beli berapa tu paket nya","UgzgBATZ09W8Xmf4FsZ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzgBATZ09W8Xmf4FsZ4AaABAg","5/28/2024 11:15","0","Perbulan beli berapa tu paket nya","http://www.youtube.com/@Jawabarat77Variasi"
"60","@KSEW20522","Tmn"" jawab ya: Klo dijadikan bisnis dikampung bisa nggak tmn""? Jawab yaa tmn""mksh","UgzGL5Suwz3js1Tk2ht4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzGL5Suwz3js1Tk2ht4AaABAg","5/28/2024 11:14","0","Tmn"" jawab ya: Klo dijadikan bisnis dikampung bisa nggak tmn""? Jawab yaa tmn""mksh","http://www.youtube.com/@KSEW20522"
"61","@yogineowrx","Lokal berbau ketar ketir nih, udah mahal biaya langganan plus jaringannya lemot, bakalan jd musuh buat provider lokal wkwkwk,","UgyRa3Xkv66IiSFY4WV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyRa3Xkv66IiSFY4WV4AaABAg","5/28/2024 11:01","0","Lokal berbau ketar ketir nih, udah mahal biaya langganan plus jaringannya lemot, bakalan jd musuh buat provider lokal wkwkwk,","http://www.youtube.com/@yogineowrx"
"62","@jatur8944","Ini teknologi lama white Alice","UgwoOaDDSvin0wXsdM14AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwoOaDDSvin0wXsdM14AaABAg","5/28/2024 10:58","0","Ini teknologi lama white Alice","http://www.youtube.com/@jatur8944"
"63","@fauztralexzen9725","Mau bilang gileee sih makin cangggih aja, moga bisa kebeli. Amiiiiinnnn","UgwVOAJ0uUdsyriTMXF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwVOAJ0uUdsyriTMXF4AaABAg","5/28/2024 10:55","0","Mau bilang gileee sih makin cangggih aja, moga bisa kebeli. Amiiiiinnnn","http://www.youtube.com/@fauztralexzen9725"
"64","@smpn1padalarang399","Bang masalahnya tambah satu, listrik, coba kalo listriknya juga pake solar panel","UgzXwrMj15vc-98jAUN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzXwrMj15vc-98jAUN4AaABAg","5/28/2024 10:50","0","Bang masalahnya tambah satu, listrik, coba kalo listriknya juga pake solar panel","http://www.youtube.com/@smpn1padalarang399"
"65","@Junickoas","Gw baru beli karena rumah gw tempat terpencil semoga pas ðŸ˜Š","Ugyc1N-H4clY2rOd3DN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugyc1N-H4clY2rOd3DN4AaABAg","5/28/2024 10:46","0","Gw baru beli karena rumah gw tempat terpencil semoga pas ðŸ˜Š","http://www.youtube.com/@Junickoas"
"66","@fian_7907","Telkom ketar ketir ini kwkwkwkw","UgzSFL2QXC1lyR97EuR4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzSFL2QXC1lyR97EuR4AaABAg","5/28/2024 10:36","0","Telkom ketar ketir ini kwkwkwkw","http://www.youtube.com/@fian_7907"
"67","@Achdanfawazi","Tamparan keras untuk TELKOMSEL biar g leha leha","UgxOOOrermjEaJBhxEN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxOOOrermjEaJBhxEN4AaABAg","5/28/2024 10:30","0","Tamparan keras untuk TELKOMSEL biar g leha leha","http://www.youtube.com/@Achdanfawazi"
"68","@fian_7907","Njir baru aja gue trimah ini barang msuk Dikantor tmpt kerja gue","UgxfP9Jr4moFKC1xU2F4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxfP9Jr4moFKC1xU2F4AaABAg","5/28/2024 10:26","0","Njir baru aja gue trimah ini barang msuk Dikantor tmpt kerja gue","http://www.youtube.com/@fian_7907"
"69","@bobyandrean9568","Pt pelni harus pake inovasi ini. Biar klo d Tengah laut Bisa nonton gadgetln","Ugy9OPPL7_vmwRGV7OZ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugy9OPPL7_vmwRGV7OZ4AaABAg","5/28/2024 10:06","0","Pt pelni harus pake inovasi ini. Biar klo d Tengah laut Bisa nonton gadgetln","http://www.youtube.com/@bobyandrean9568"
"70","@mangroupofficial2902","Mantappp","UgwHIjKsfF6Dhz0msZ54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwHIjKsfF6Dhz0msZ54AaABAg","5/28/2024 10:06","0","Mantappp","http://www.youtube.com/@mangroupofficial2902"
"71","@Yandiimul_","Seketika inget Bolt dulu kalo kaya gini ðŸ˜… Apakah bertahan lama ya starlink ini?","UgwzjmS8IcMbK1WQ3QB4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwzjmS8IcMbK1WQ3QB4AaABAg","5/28/2024 10:03","0","Seketika inget Bolt dulu kalo kaya gini ðŸ˜… Apakah bertahan lama ya starlink ini?","http://www.youtube.com/@Yandiimul_"
"72","@zailaniani3572","Wagh Mantap bisa Live Mancing di Tengah Laut","Ugxe540qr_PcxNrJwyd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugxe540qr_PcxNrJwyd4AaABAg","5/28/2024 9:54","0","Wagh Mantap bisa Live Mancing di Tengah Laut","http://www.youtube.com/@zailaniani3572"
"73","@yusufmalikulm","Kalau untuk kota kurang cocok. Ada kabel fiber yang lebih kenceng dan murah. Kalau untuk tempat terpencil cocok nih. Apalagi pekerja remote, harga dan biaya starlink bukan jadi masalah. Bayangin aja bisa kerja di pulau idaman dengan internet kenceng.","Ugz-ZYc_MSsva7UMokN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugz-ZYc_MSsva7UMokN4AaABAg","5/28/2024 9:53","0","Kalau untuk kota kurang cocok. Ada kabel fiber yang lebih kenceng dan murah. Kalau untuk tempat terpencil cocok nih. Apalagi pekerja remote, harga dan biaya starlink bukan jadi masalah. Bayangin aja bisa kerja di pulau idaman dengan internet kenceng.","http://www.youtube.com/@yusufmalikulm"
"74","@nyts9099","Made in China ga bang alatnya? ðŸ˜‚","Ugyro2Jf1j6_O1Rrxw54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugyro2Jf1j6_O1Rrxw54AaABAg","5/28/2024 9:38","0","Made in China ga bang alatnya? ðŸ˜‚","http://www.youtube.com/@nyts9099"
"75","@budichahyono7371","manntap , bang..","Ugymv4-Z-M5bqpUu1KJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugymv4-Z-M5bqpUu1KJ4AaABAg","5/28/2024 9:37","0","manntap , bang..","http://www.youtube.com/@budichahyono7371"
"76","@taufikekosusilo5105","Goodbye indihouse dan rekan2nya.","UgyOJebKvXtaNsEE8RJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyOJebKvXtaNsEE8RJ4AaABAg","5/28/2024 9:32","0","Goodbye indihouse dan rekan2nya.","http://www.youtube.com/@taufikekosusilo5105"
"77","@Tiger_fighter86","Muncul nya starlink banyak oknum yang membajak untuk di ilegal kan RT RW net","UgxJOWC4a6sbMdOL7m54AaABAg","","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxJOWC4a6sbMdOL7m54AaABAg","5/28/2024 9:14","0","Muncul nya starlink banyak oknum yang membajak untuk di ilegal kan RT RW net","http://www.youtube.com/@Tiger_fighter86"
"78","@Ar1ev","kalo ada ujan atau petir gitu aman ga yah ??","UgysgMzZaZs6qIZRf9d4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgysgMzZaZs6qIZRf9d4AaABAg","5/28/2024 8:55","0","kalo ada ujan atau petir gitu aman ga yah ??","http://www.youtube.com/@Ar1ev"
"79","@nigedonk","Taruh dalam rumah bisa Ka?","Ugyaky9f2rTFmGZc8r94AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugyaky9f2rTFmGZc8r94AaABAg","5/28/2024 8:45","0","Taruh dalam rumah bisa Ka?","http://www.youtube.com/@nigedonk"
"80","@miftakhulhuda772","Asal anda tau, di sawah sinyal malah lebih kencang","Ugwi7AGAYLHKGVqEzLx4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugwi7AGAYLHKGVqEzLx4AaABAg","5/28/2024 8:40","0","Asal anda tau, di sawah sinyal malah lebih kencang","http://www.youtube.com/@miftakhulhuda772"
"81","@yosefd1308","Hebat sih Starlink, tapi mungkin masih harus di test keawetan alatnya jika digunakan di lokasi yang listriknya sering byarpet . Karena biasanya di lokasi terpencil walau ada listrik terkadang arusnya kurang stabil mati hidup..mati hidup, sering merusak peralatan yang menggunakan listrik. Durabilitas alatnya yang masih harus diuji, otherwise opsi starlink ini bagus banget buat daerah terpencil yang susah dapat akses internet yang mumpuni.","Ugy9q02EgtS-vDkzXg94AaABAg","","2","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugy9q02EgtS-vDkzXg94AaABAg","5/28/2024 8:38","0","Hebat sih Starlink, tapi mungkin masih harus di test keawetan alatnya jika digunakan di lokasi yang listriknya sering byarpet . Karena biasanya di lokasi terpencil walau ada listrik terkadang arusnya kurang stabil mati hidup..mati hidup, sering merusak peralatan yang menggunakan listrik. Durabilitas alatnya yang masih harus diuji, otherwise opsi starlink ini bagus banget buat daerah terpencil yang susah dapat akses internet yang mumpuni.","http://www.youtube.com/@yosefd1308"
"82","@febriantopagiling6727","cocok sih ini bang daerah pedalaman salam bang dari papua pegunungan tolikara","UgxDHIQUQr2mkRJdSYh4AaABAg","","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxDHIQUQr2mkRJdSYh4AaABAg","5/28/2024 8:36","0","cocok sih ini bang daerah pedalaman salam bang dari papua pegunungan tolikara","http://www.youtube.com/@febriantopagiling6727"
"83","@Tater____","langsung viral ini, tinggal tunggu penghargaan dari elon musk","UgwiTbiQbhb39ysyKDl4AaABAg","","2","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwiTbiQbhb39ysyKDl4AaABAg","5/28/2024 8:34","0","langsung viral ini, tinggal tunggu penghargaan dari elon musk","http://www.youtube.com/@Tater____"
"84","@Dentaexe","Kekurangannya lumayan berat juga ya harga segitu up down nya gak 1:1 dan ping nya tadi 49 wkwkwk apalagi kalo ada hujan  anginya lagi kenceng dan kalo ada kendala di lokasi harus benerin sendiri wkwk","UgwoZWOf7N3bWk89qth4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwoZWOf7N3bWk89qth4AaABAg","5/28/2024 8:26","0","Kekurangannya lumayan berat juga ya harga segitu up down nya gak 1:1 dan ping nya tadi 49 wkwkwk apalagi kalo ada hujan  anginya lagi kenceng dan kalo ada kendala di lokasi harus benerin sendiri wkwk","http://www.youtube.com/@Dentaexe"
"85","@lutfiarifin8545","Di atas Telkomsel ada StarlinkðŸ˜‚","Ugy96BMXHgy4GcODdfF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugy96BMXHgy4GcODdfF4AaABAg","5/28/2024 8:08","0","Di atas Telkomsel ada StarlinkðŸ˜‚","http://www.youtube.com/@lutfiarifin8545"
"86","@surinnakun","Pengen pasang gini takut di angkut maling","UgzyhoL9nBzrEZfSiRl4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzyhoL9nBzrEZfSiRl4AaABAg","5/28/2024 7:56","0","Pengen pasang gini takut di angkut maling","http://www.youtube.com/@surinnakun"
"87","@hasbikausar8366","yok mendikbud kudu kolaborasi ke semua jenjang pendidikan di seluruh pelosok negeri agar bisa terkoneksi internet","UgyIANfiS67Kyhvo8gB4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyIANfiS67Kyhvo8gB4AaABAg","5/28/2024 7:24","0","yok mendikbud kudu kolaborasi ke semua jenjang pendidikan di seluruh pelosok negeri agar bisa terkoneksi internet","http://www.youtube.com/@hasbikausar8366"
"88","@sinyonakano4974","Kira2 perbulanyan bayar berapa yah?","Ugx3T9kK11rSrQJXhVN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugx3T9kK11rSrQJXhVN4AaABAg","5/28/2024 7:13","0","Kira2 perbulanyan bayar berapa yah?","http://www.youtube.com/@sinyonakano4974"
"89","@danielmuhammadmulia5548","tapi harga nya msh mahal, beda dgn wifi","UgywRuv3Z3zceZ0B_mx4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgywRuv3Z3zceZ0B_mx4AaABAg","5/28/2024 7:10","0","tapi harga nya msh mahal, beda dgn wifi","http://www.youtube.com/@danielmuhammadmulia5548"
"90","@hashimmus3117","Maksimal bisa connect berapa device","UgzWCKqLIsHf_NK9ILt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzWCKqLIsHf_NK9ILt4AaABAg","5/28/2024 6:59","0","Maksimal bisa connect berapa device","http://www.youtube.com/@hashimmus3117"
"91","@user-ut5qn8hx7g","David: Siapa yang ga apresiasi internet kenceng? Bapak Anu: Internet kenceng buat apa?","Ugzl_9MBX6rHuqRyKR14AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugzl_9MBX6rHuqRyKR14AaABAg","5/28/2024 6:55","0","David: Siapa yang ga apresiasi internet kenceng? Bapak Anu: Internet kenceng buat apa?","http://www.youtube.com/@user-ut5qn8hx7g"
"92","@averill_lowell","Sudah cobain di hutan, lancar banget asal : - ada listrik - langit cerah - paket kuota nya","UgzX5AA_ph2SRGEH0wJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzX5AA_ph2SRGEH0wJ4AaABAg","5/28/2024 6:49","0","Sudah cobain di hutan, lancar banget asal : - ada listrik - langit cerah - paket kuota nya","http://www.youtube.com/@averill_lowell"
"93","@RicoHexada","Bang udah ada percobaan pakai di apartmen ga ya ? Pasang di balcony gt ? Apakah bisa ?","UgwIDL_TUTObuNN1JN54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwIDL_TUTObuNN1JN54AaABAg","5/28/2024 6:45","0","Bang udah ada percobaan pakai di apartmen ga ya ? Pasang di balcony gt ? Apakah bisa ?","http://www.youtube.com/@RicoHexada"
"94","@kocak93","Setelah beli bayar bulanan nya berapa ?","Ugy6Y3Vi5w-iVH7QUYZ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugy6Y3Vi5w-iVH7QUYZ4AaABAg","5/28/2024 6:31","0","Setelah beli bayar bulanan nya berapa ?","http://www.youtube.com/@kocak93"
"95","@restuilhamiafrieza8244","Kelemahan nya buat yang daerah nya suka matlis","UgyZa_g2b25zl8DBICt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyZa_g2b25zl8DBICt4AaABAg","5/28/2024 6:27","0","Kelemahan nya buat yang daerah nya suka matlis","http://www.youtube.com/@restuilhamiafrieza8244"
"96","@ridlobaguslaksono1446","kalau gak dibayar sekali yang 750 ribu bulan depan lagi masih bisa dipakai apa tidak kak","UgwavSJ8PujNwDcmLnJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwavSJ8PujNwDcmLnJ4AaABAg","5/28/2024 6:17","0","kalau gak dibayar sekali yang 750 ribu bulan depan lagi masih bisa dipakai apa tidak kak","http://www.youtube.com/@ridlobaguslaksono1446"
"97","@ridlobaguslaksono1446","kak kalau beli paket 750 ribu bulan juni terus bulan juli gak di bayar apa yang terjadi pada starlinknya","UgzCjpNrYMG68jFfxZ94AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzCjpNrYMG68jFfxZ94AaABAg","5/28/2024 6:09","0","kak kalau beli paket 750 ribu bulan juni terus bulan juli gak di bayar apa yang terjadi pada starlinknya","http://www.youtube.com/@ridlobaguslaksono1446"
"98","@boskerntv4308","Saya orang wakatobi bang","UgzoClRzoy8KzTYpR354AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzoClRzoy8KzTYpR354AaABAg","5/28/2024 6:03","0","Saya orang wakatobi bang","http://www.youtube.com/@boskerntv4308"
"99","@evhan1000","info cara bayar langganannya?","Ugxby1GbYYxG6FSHEB54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugxby1GbYYxG6FSHEB54AaABAg","5/28/2024 5:58","0","info cara bayar langganannya?","http://www.youtube.com/@evhan1000"
"100","@user-tt5wy8kr5p","Belinya dmna bang","UgxEYB5ajdZ8uXtn7rN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxEYB5ajdZ8uXtn7rN4AaABAg","5/28/2024 5:52","0","Belinya dmna bang","http://www.youtube.com/@user-tt5wy8kr5p"
"101","@i4mchristi4n","Betul Jon di pulau OBI tidak ada jaringan tidak masalah dengan adanya Starlink ðŸŽ‰ðŸŽ‰ðŸŽ‰","Ugwa3fVWSf9Ypoz8K5x4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugwa3fVWSf9Ypoz8K5x4AaABAg","5/28/2024 5:47","0","Betul Jon di pulau OBI tidak ada jaringan tidak masalah dengan adanya Starlink ðŸŽ‰ðŸŽ‰ðŸŽ‰","http://www.youtube.com/@i4mchristi4n"
"102","@darusbintang9419","Ohh aku baru tau isi Tik tok nya bang David kek gituan ðŸ¤£ðŸ¤£ðŸ¤£","UgwcEMV3rl2v29Wj5pJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwcEMV3rl2v29Wj5pJ4AaABAg","5/28/2024 5:38","0","Ohh aku baru tau isi Tik tok nya bang David kek gituan ðŸ¤£ðŸ¤£ðŸ¤£","http://www.youtube.com/@darusbintang9419"
"103","@Trdenew","Bakalan keren  bantu banget utk daerah pesisir, hutan, pedalaman","UgzyWf6o4Uo4KfCudNR4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzyWf6o4Uo4KfCudNR4AaABAg","5/28/2024 5:20","0","Bakalan keren  bantu banget utk daerah pesisir, hutan, pedalaman","http://www.youtube.com/@Trdenew"
"104","@4pk-csgo735","Kok bisaa EXPLORE IG nya ga ada yg joged2 seksiiii sihhhhhh ðŸ¤£ðŸ¤£ðŸ¤£","UgyfGjqYfAxJshAEo-B4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyfGjqYfAxJshAEo-B4AaABAg","5/28/2024 5:18","0","Kok bisaa EXPLORE IG nya ga ada yg joged2 seksiiii sihhhhhh ðŸ¤£ðŸ¤£ðŸ¤£","http://www.youtube.com/@4pk-csgo735"
"105","@ylaw2092","Wah praktis ni mah, pingin punya juga soalnya di kampung susah internet","UgxCvVADLl3WITPn-6Z4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxCvVADLl3WITPn-6Z4AaABAg","5/28/2024 5:16","0","Wah praktis ni mah, pingin punya juga soalnya di kampung susah internet","http://www.youtube.com/@ylaw2092"
"106","@martindjong","TelkomSAT ðŸ˜‚","UgwT_bGHCIax26XluQh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwT_bGHCIax26XluQh4AaABAg","5/28/2024 5:06","0","TelkomSAT ðŸ˜‚","http://www.youtube.com/@martindjong"
"107","@m.tedysyahputra7404","internet cepat buat apa ðŸ—¿","Ugya5aoKXzHFyTAfpLR4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugya5aoKXzHFyTAfpLR4AaABAg","5/28/2024 5:05","0","internet cepat buat apa ðŸ—¿","http://www.youtube.com/@m.tedysyahputra7404"
"108","@15idamkarima18","""Internet kencang buat apa â˜ðŸ¤“""","Ugxhnh1Ej6GowwPyzvJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugxhnh1Ej6GowwPyzvJ4AaABAg","5/28/2024 4:59","0","""Internet kencang buat apa â˜ðŸ¤“""","http://www.youtube.com/@15idamkarima18"
"109","@nelsonguterres5010","Kaka starlink apakah bisa mengunakan di negara timor-leste","Ugz-u3r6rvuwAfHXRmd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugz-u3r6rvuwAfHXRmd4AaABAg","5/28/2024 4:54","0","Kaka starlink apakah bisa mengunakan di negara timor-leste","http://www.youtube.com/@nelsonguterres5010"
"110","@tanimbartawa8687","750k itu unlimited ya kak","UgwXNs2yWdVgW1X8GXt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwXNs2yWdVgW1X8GXt4AaABAg","5/28/2024 4:47","0","750k itu unlimited ya kak","http://www.youtube.com/@tanimbartawa8687"
"111","@expertcraft3680","Bang tu kalo misal starlinknya di jakarta kita ke jawa tengah masih nyambung ga?","Ugzj22Plal9ds9I4gQl4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugzj22Plal9ds9I4gQl4AaABAg","5/28/2024 4:35","0","Bang tu kalo misal starlinknya di jakarta kita ke jawa tengah masih nyambung ga?","http://www.youtube.com/@expertcraft3680"
"112","@rgreview922","Itulah bolo guna nya otak, kalau bukan orang pintar, jenius tidak mungkin bisa bikin alat seperti ini, yg berguna dan menghasilkan uang. Maka nya, serius lah kalau sekolah.","UgwM6_3RCxizZa7L6514AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwM6_3RCxizZa7L6514AaABAg","5/28/2024 4:27","0","Itulah bolo guna nya otak, kalau bukan orang pintar, jenius tidak mungkin bisa bikin alat seperti ini, yg berguna dan menghasilkan uang. Maka nya, serius lah kalau sekolah.","http://www.youtube.com/@rgreview922"
"113","@itsmekalvin8753","Katanya starlink, kok dari awal sampe akhir ga ada kopinya bang?","Ugx1Z5QMrG9TQ-sFE8Z4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugx1Z5QMrG9TQ-sFE8Z4AaABAg","5/28/2024 4:26","0","Katanya starlink, kok dari awal sampe akhir ga ada kopinya bang?","http://www.youtube.com/@itsmekalvin8753"
"114","@amandanabilar.a.333","Bro Provider ID berpikir dia adalah MCðŸ˜‚. Elon Musk: ðŸ˜Ž","UgxREx3qaPoNcuNqBat4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxREx3qaPoNcuNqBat4AaABAg","5/28/2024 4:26","0","Bro Provider ID berpikir dia adalah MCðŸ˜‚. Elon Musk: ðŸ˜Ž","http://www.youtube.com/@amandanabilar.a.333"
"115","@mohammadeffendy8241","BTW, biaya langgananya berapa choy ...","Ugyviwyi1UA9t08cq2h4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugyviwyi1UA9t08cq2h4AaABAg","5/28/2024 4:21","0","BTW, biaya langgananya berapa choy ...","http://www.youtube.com/@mohammadeffendy8241"
"116","@NoerRohimSuprianto","Mau beli alatnya tapi ini negara konoha, udah diborong sama calo calo dijual harga ga wajar wkwkwk","UgyE2E4Uu2Tr-xhmjmN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyE2E4Uu2Tr-xhmjmN4AaABAg","5/28/2024 4:21","0","Mau beli alatnya tapi ini negara konoha, udah diborong sama calo calo dijual harga ga wajar wkwkwk","http://www.youtube.com/@NoerRohimSuprianto"
"117","@alangyt","Sampai saat ini saya belum nemu video yang membahas, BERAPA DEVICE YNG BISA DI TAMPUNG YAðŸ˜…","UgxhilQ6GpN0YHn7XlN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxhilQ6GpN0YHn7XlN4AaABAg","5/28/2024 4:14","0","Sampai saat ini saya belum nemu video yang membahas, BERAPA DEVICE YNG BISA DI TAMPUNG YAðŸ˜…","http://www.youtube.com/@alangyt"
"118","@fadhila3604","Kira kira bisa dipakai berapa device ya bang? Saya minat banget nih buat di sekolah tempat saya ngajar karna sinyal disini masih susahðŸ¥¹","UgxPMLf74sBv_GEUnlt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxPMLf74sBv_GEUnlt4AaABAg","5/28/2024 4:12","0","Kira kira bisa dipakai berapa device ya bang? Saya minat banget nih buat di sekolah tempat saya ngajar karna sinyal disini masih susahðŸ¥¹","http://www.youtube.com/@fadhila3604"
"119","@denbagz3607","750rb itu perbulan apa sekali beli bang?","UgyOrIwHE73OoBqzKcd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyOrIwHE73OoBqzKcd4AaABAg","5/28/2024 4:12","0","750rb itu perbulan apa sekali beli bang?","http://www.youtube.com/@denbagz3607"
"120","@gabutlucuanehshortganteng","Tetap aja fiber optik masih yg terbaik.. Ini cocok. Buat yg tidak tercover fiber optik","Ugz1TxeWY21T2WoDEqp4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugz1TxeWY21T2WoDEqp4AaABAg","5/28/2024 4:11","0","Tetap aja fiber optik masih yg terbaik.. Ini cocok. Buat yg tidak tercover fiber optik","http://www.youtube.com/@gabutlucuanehshortganteng"
"121","@anibong8286","wah saham TLKM bisa terjun nih ","UgwYXD9LLZCO4JTEx2t4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwYXD9LLZCO4JTEx2t4AaABAg","5/28/2024 3:38","0","wah saham TLKM bisa terjun nih ","http://www.youtube.com/@anibong8286"
"122","@KaryaBaru-zt3br","cek jangkauannya bang","UgzuSQ8kHVK6oBFXvxJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzuSQ8kHVK6oBFXvxJ4AaABAg","5/28/2024 3:37","0","cek jangkauannya bang","http://www.youtube.com/@KaryaBaru-zt3br"
"123","@user-uz9kq4nm5l","cba tes di tempat yg bener2 ga ada towernya bng","UgzC76uPvB1R72SDvTt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzC76uPvB1R72SDvTt4AaABAg","5/28/2024 3:37","0","cba tes di tempat yg bener2 ga ada towernya bng","http://www.youtube.com/@user-uz9kq4nm5l"
"124","@Riyu_Ken","ini 750k/bulan atau unlimited?","UgwB9LPSfznKeJrURv54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwB9LPSfznKeJrURv54AaABAg","5/28/2024 3:32","0","ini 750k/bulan atau unlimited?","http://www.youtube.com/@Riyu_Ken"
